client_id,churn_flag,age,gender,dependents,education,marital,income,card_type,tenure_months,relationships,inactive_months,contact_count,limit,revolving_bal,open_to_buy,amt_chg_q4_q1,trans_amt,trans_ct,ct_chg_q4_q1,util_ratio,trans_amt_per_month,trans_ct_per_month,avg_trans_amt,balance_to_limit_ratio,credit_usage_efficiency,credit_growth_rate,predicted_churn_probability,predicted_churn_class,is_currently_at_risk,churn_risk_level
721517208,False,41,M,4,Unknown,Married,Less than $40K,Blue,30,4,6,1,2450.0,1967,483.0,0.589,1263,29,0.611,0.803,42.1,0.9666666666666667,43.55172413793103,0.8028571428571428,0.19714285714285715,1443.05,0.014873573606217359,False,False,Low Risk
719068683,False,52,F,1,High School,Married,$40K - $60K,Blue,36,5,1,2,3136.0,1864,1272.0,0.693,1036,25,0.25,0.594,28.77777777777778,0.6944444444444444,41.44,0.5943877551020408,0.40561224489795916,2173.248,0.09158520316503549,False,False,Low Risk
709120008,False,43,M,2,High School,Single,$60K - $80K,Blue,36,4,3,2,6976.0,0,6976.0,0.519,1217,39,1.438,0.0,33.80555555555556,1.0833333333333333,31.205128205128204,0.0,1.0,3620.5440000000003,0.056494900586016764,False,False,Low Risk
709117533,False,42,M,3,High School,Single,$80K - $120K,Blue,36,4,3,1,21134.0,1508,19626.0,0.505,1556,35,0.842,0.071,43.22222222222222,0.9722222222222222,44.457142857142856,0.07135421595533264,0.9286457840446674,10672.67,0.011871815151838347,False,False,Low Risk
816594183,False,58,F,2,Uneducated,Married,$40K - $60K,Blue,53,6,2,3,2019.0,1380,639.0,1.158,2005,62,0.59,0.684,37.83018867924528,1.169811320754717,32.33870967741935,0.6835066864784547,0.3164933135215453,2338.002,0.016925333895511874,False,False,Low Risk
789485433,False,42,M,4,College,Married,$80K - $120K,Blue,34,3,2,3,34516.0,668,33848.0,0.678,1698,67,0.763,0.019,49.94117647058823,1.9705882352941178,25.34328358208955,0.019353343376984588,0.9806466566230154,23401.848,0.007679053493455753,False,False,Low Risk
712881483,False,55,M,1,Post-Graduate,Married,$80K - $120K,Blue,45,5,3,3,9959.0,1890,8069.0,1.043,2041,45,0.875,0.19,45.355555555555554,1.0,45.355555555555554,0.18977809016969574,0.8102219098303043,10387.237,0.05376496090886987,False,False,Low Risk
712689333,False,38,M,2,Unknown,Single,$80K - $120K,Blue,28,4,3,2,20241.0,1203,19038.0,0.66,1102,31,0.632,0.059,39.357142857142854,1.1071428571428572,35.54838709677419,0.05943382243960279,0.9405661775603972,13359.060000000001,0.015225893684013335,False,False,Low Risk
771492408,False,40,F,2,Graduate,Married,Less than $40K,Blue,28,3,1,2,2421.0,1747,674.0,0.691,1346,30,1.308,0.722,48.07142857142857,1.0714285714285714,44.86666666666667,0.721602643535729,0.27839735646427094,1672.9109999999998,0.005253583985209781,False,False,Low Risk
711668283,False,48,M,4,Uneducated,Married,$80K - $120K,Blue,37,5,6,3,30948.0,2404,28544.0,0.609,1511,35,0.207,0.078,40.83783783783784,0.9459459459459459,43.17142857142857,0.07767868682952049,0.9223213131704795,18847.332,0.23505529237750575,False,False,Medium Risk
772684833,False,32,F,1,Unknown,Married,Less than $40K,Blue,22,3,3,2,2642.0,2035,607.0,1.119,1761,42,0.909,0.77,80.04545454545455,1.9090909090909092,41.92857142857143,0.7702498107494322,0.22975018925056775,2956.398,0.007861764327288103,False,False,Low Risk
712960308,False,33,F,2,High School,Single,Less than $40K,Blue,36,4,1,1,8070.0,2350,5720.0,1.03,2117,61,0.649,0.291,58.80555555555556,1.6944444444444444,34.704918032786885,0.29120198265179675,0.7087980173482032,8312.1,0.006875356492520137,False,False,Low Risk
713530833,True,58,M,2,Graduate,Married,$40K - $60K,Blue,48,2,3,3,4085.0,2238,1847.0,0.568,596,15,0.5,0.548,12.416666666666666,0.3125,39.733333333333334,0.5478580171358629,0.4521419828641371,2320.2799999999997,0.9788458611381857,True,False,Churned
756065433,False,26,M,0,Unknown,Single,$40K - $60K,Blue,19,5,2,2,2187.0,1597,590.0,0.777,2560,46,0.314,0.73,134.73684210526315,2.4210526315789473,55.65217391304348,0.7302240512117055,0.2697759487882945,1699.299,0.071040957434694,False,False,Low Risk
710997183,False,46,M,0,Unknown,Married,$60K - $80K,Gold,36,3,3,2,34516.0,1092,33424.0,0.737,1409,39,0.345,0.032,39.138888888888886,1.0833333333333333,36.12820512820513,0.03163750144860355,0.9683624985513964,25438.292,0.04325812962237913,False,False,Low Risk
711146358,False,39,F,1,Graduate,Married,Unknown,Blue,29,4,3,2,3358.0,1758,1600.0,0.723,1759,33,0.737,0.524,60.6551724137931,1.1379310344827587,53.303030303030305,0.5235259082787374,0.47647409172126265,2427.834,0.025074887139354077,False,False,Low Risk
716144058,False,36,F,1,College,Single,$40K - $60K,Blue,25,6,3,3,1888.0,0,1888.0,0.928,1886,66,0.65,0.0,75.44,2.64,28.575757575757574,0.0,1.0,1752.064,0.027709120709124232,False,False,Low Risk
778699908,True,43,M,2,Uneducated,Married,$60K - $80K,Blue,24,2,3,3,14447.0,0,14447.0,0.856,915,29,2.222,0.0,38.125,1.2083333333333333,31.551724137931036,0.0,1.0,12366.632,0.9661182055146902,True,False,Churned
713571258,False,45,M,2,Unknown,Single,$60K - $80K,Silver,26,6,3,2,32349.0,1630,30719.0,0.646,1343,41,0.519,0.05,51.65384615384615,1.5769230769230769,32.75609756097561,0.0503879563510464,0.9496120436489536,20897.454,0.021314326199715284,False,False,Low Risk
711676908,False,51,F,3,College,Married,Unknown,Blue,36,3,2,3,12605.0,1449,11156.0,0.703,1870,56,0.647,0.115,51.94444444444444,1.5555555555555556,33.392857142857146,0.11495438318127726,0.8850456168187227,8861.314999999999,0.021863404868735642,False,False,Low Risk
719315508,False,62,F,0,Unknown,Married,$40K - $60K,Blue,36,4,2,2,2964.0,2400,564.0,1.296,1557,25,1.778,0.81,43.25,0.6944444444444444,62.28,0.8097165991902834,0.1902834008097166,3841.344,0.004481118587381877,False,False,Low Risk
778623858,False,58,M,0,Uneducated,Married,$80K - $120K,Blue,38,6,3,3,3785.0,1935,1850.0,1.558,1824,49,1.45,0.511,48.0,1.2894736842105263,37.224489795918366,0.5112285336856011,0.48877146631439894,5897.03,0.006636216805027752,False,False,Low Risk
714665733,False,42,M,4,Graduate,Single,$60K - $80K,Blue,36,5,1,0,2727.0,834,1893.0,0.568,1294,26,0.444,0.306,35.94444444444444,0.7222222222222222,49.76923076923077,0.30583058305830585,0.6941694169416942,1548.936,0.010909246096317873,False,False,Low Risk
816089433,False,49,M,4,Doctorate,Married,$60K - $80K,Blue,44,3,1,1,3343.0,1581,1762.0,1.146,1545,31,0.824,0.473,35.11363636363637,0.7045454545454546,49.83870967741935,0.47292850732874664,0.5270714926712534,3831.0779999999995,0.0014693248765982481,False,False,Low Risk
716991933,True,53,F,3,Uneducated,Single,Less than $40K,Blue,35,6,3,1,9786.0,0,9786.0,0.701,820,25,0.562,0.0,23.428571428571427,0.7142857142857143,32.8,0.0,1.0,6859.986,0.9524671588493536,True,False,Churned
714534108,False,45,F,2,High School,Married,$40K - $60K,Blue,36,4,1,3,6407.0,1884,4523.0,0.678,1675,47,0.469,0.294,46.52777777777778,1.3055555555555556,35.638297872340424,0.29405337911659124,0.7059466208834088,4343.946,0.01687905960535841,False,False,Low Risk
787456608,False,29,M,2,High School,Married,$80K - $120K,Blue,15,6,2,2,4158.0,1635,2523.0,0.778,1678,37,0.542,0.393,111.86666666666666,2.466666666666667,45.351351351351354,0.39321789321789324,0.6067821067821068,3234.924,0.012734368725362228,False,False,Low Risk
717090183,False,60,M,1,Doctorate,Married,$120K +,Blue,50,6,1,2,21697.0,2144,19553.0,0.654,2117,48,0.655,0.099,42.34,0.96,44.104166666666664,0.09881550444761948,0.9011844955523806,14189.838,0.021770628936628594,False,False,Low Risk
772782708,False,50,M,3,Post-Graduate,Single,$80K - $120K,Blue,40,5,2,2,31383.0,1688,29695.0,0.765,1721,56,0.75,0.054,43.025,1.4,30.732142857142858,0.053787082178249374,0.9462129178217507,24007.995,0.006024886137012796,False,False,Low Risk
710722908,False,53,M,3,Doctorate,Single,$120K +,Blue,36,3,1,0,30883.0,1694,29189.0,0.86,1267,23,0.533,0.055,35.19444444444444,0.6388888888888888,55.08695652173913,0.05485218404947706,0.945147815950523,26559.38,0.005505363436648981,False,False,Low Risk
795155433,False,45,M,3,Unknown,Married,$80K - $120K,Blue,38,6,3,1,12918.0,1345,11573.0,1.061,1562,33,1.2,0.104,41.10526315789474,0.868421052631579,47.333333333333336,0.10411828456417402,0.895881715435826,13705.998,0.0031885146869444626,False,False,Low Risk
715271733,False,50,F,2,Uneducated,Single,Less than $40K,Blue,37,3,3,0,8520.0,814,7706.0,0.504,1193,35,0.346,0.096,32.24324324324324,0.9459459459459459,34.08571428571429,0.09553990610328639,0.9044600938967137,4294.08,0.07632224120393584,False,False,Low Risk
771706308,False,46,M,2,Doctorate,Single,$80K - $120K,Blue,34,4,3,2,14310.0,694,13616.0,0.558,1254,34,0.478,0.048,36.88235294117647,1.0,36.88235294117647,0.04849755415793151,0.9515024458420684,7984.9800000000005,0.057302449417996434,False,False,Low Risk
713989233,False,61,M,0,Post-Graduate,Married,Unknown,Blue,53,6,2,3,14434.0,1927,12507.0,2.675,1731,32,3.571,0.134,32.660377358490564,0.6037735849056604,54.09375,0.13350422613274213,0.8664957738672578,38610.95,0.005368828657874628,False,False,Low Risk
780198258,False,46,M,4,College,Single,$120K +,Blue,36,5,2,1,7793.0,1705,6088.0,0.597,1099,39,0.696,0.219,30.52777777777778,1.0833333333333333,28.17948717948718,0.2187860900808418,0.7812139099191582,4652.420999999999,0.010307721812498711,False,False,Low Risk
802002858,True,62,F,1,High School,Married,Unknown,Blue,56,2,1,2,8990.0,0,8990.0,0.935,747,19,0.583,0.0,13.339285714285714,0.3392857142857143,39.31578947368421,0.0,1.0,8405.65,0.9842444987518337,True,False,Churned
716290233,False,43,F,3,Graduate,Married,$40K - $60K,Blue,33,6,2,3,4343.0,0,4343.0,0.563,1352,35,0.944,0.0,40.96969696969697,1.0606060606060606,38.628571428571426,0.0,1.0,2445.109,0.09298206103019921,False,False,Low Risk
828298908,False,54,M,4,Graduate,Married,$120K +,Blue,50,4,2,0,2872.0,2035,837.0,0.613,1770,47,0.741,0.709,35.4,0.94,37.659574468085104,0.7085654596100278,0.29143454038997213,1760.536,0.007747619287290761,False,False,Low Risk
788946783,False,50,M,2,Unknown,Single,$120K +,Blue,36,5,1,3,9697.0,0,9697.0,0.759,1812,50,0.923,0.0,50.333333333333336,1.3888888888888888,36.24,0.0,1.0,7360.023,0.05717607341546411,False,False,Low Risk
720697908,False,35,M,2,High School,Married,$40K - $60K,Blue,21,3,3,1,2967.0,1843,1124.0,0.681,1673,58,0.526,0.621,79.66666666666667,2.761904761904762,28.844827586206897,0.6211661611054937,0.3788338388945062,2020.527,0.007594539917554465,False,False,Low Risk
780598383,False,35,M,3,Doctorate,Single,$40K - $60K,Blue,23,4,3,2,2148.0,1545,603.0,0.682,2167,65,0.512,0.719,94.21739130434783,2.8260869565217392,33.33846153846154,0.7192737430167597,0.2807262569832402,1464.9360000000001,0.009991497972944451,False,False,Low Risk
715345833,False,36,F,1,High School,Single,Less than $40K,Blue,36,6,3,1,6116.0,2517,3599.0,0.691,2369,56,0.75,0.412,65.80555555555556,1.5555555555555556,42.30357142857143,0.4115434924787443,0.5884565075212557,4226.156,0.2476260216097805,False,False,Medium Risk
710831133,False,42,M,3,Unknown,Married,$80K - $120K,Blue,36,5,2,2,18085.0,1487,16598.0,0.792,1582,47,1.043,0.082,43.94444444444444,1.3055555555555556,33.659574468085104,0.0822228366049212,0.9177771633950788,14323.320000000002,0.005399166517312489,False,False,Low Risk
766706358,False,39,F,2,Unknown,Married,Less than $40K,Blue,32,6,3,0,2524.0,1395,1129.0,1.048,1800,33,0.5,0.553,56.25,1.03125,54.54545454545455,0.5526941362916006,0.44730586370839936,2645.152,0.06699337611358298,False,False,Low Risk
816533733,False,50,M,1,Unknown,Married,$80K - $120K,Blue,45,5,2,2,33951.0,0,33951.0,0.822,1567,44,0.467,0.0,34.82222222222222,0.9777777777777777,35.61363636363637,0.0,1.0,27907.721999999998,0.14788681701941422,False,False,Medium Risk
712373208,True,43,M,3,Doctorate,Single,$60K - $80K,Blue,35,3,3,2,3312.0,0,3312.0,0.698,647,19,0.462,0.0,18.485714285714284,0.5428571428571428,34.05263157894737,0.0,1.0,2311.776,0.9708250344804469,True,False,Churned
721433283,False,39,F,1,High School,Single,$40K - $60K,Blue,20,3,2,2,9956.0,1117,8839.0,0.515,1447,39,0.696,0.112,72.35,1.95,37.1025641025641,0.11219365206910406,0.887806347930896,5127.34,0.019226950756293004,False,False,Low Risk
720680058,False,47,M,2,Post-Graduate,Married,Less than $40K,Blue,36,6,1,3,3888.0,1663,2225.0,0.664,1145,37,0.423,0.428,31.805555555555557,1.0277777777777777,30.945945945945947,0.42772633744855965,0.5722736625514403,2581.632,0.020646943454341666,False,False,Low Risk
716909283,False,60,M,1,Post-Graduate,Single,$80K - $120K,Blue,48,3,1,3,30655.0,0,30655.0,0.475,3280,78,0.625,0.0,68.33333333333333,1.625,42.05128205128205,0.0,1.0,14561.125,0.005273557518954316,False,False,Low Risk
754654383,False,30,M,2,High School,Married,Less than $40K,Blue,23,4,2,0,2997.0,1393,1604.0,1.12,1577,35,0.522,0.465,68.56521739130434,1.5217391304347827,45.05714285714286,0.46479813146479815,0.5352018685352019,3356.6400000000003,0.003963619175651069,False,False,Low Risk
719226333,False,44,M,4,Unknown,Single,$60K - $80K,Blue,24,5,3,2,11042.0,2211,8831.0,0.897,1140,25,0.786,0.2,47.5,1.0416666666666667,45.6,0.20023546458974822,0.7997645354102517,9904.674,0.020445488411789527,False,False,Low Risk
779759058,False,52,M,0,Graduate,Single,$120K +,Blue,41,6,3,2,3386.0,1794,1592.0,0.671,1736,40,1.105,0.53,42.34146341463415,0.975609756097561,43.4,0.5298287064382753,0.47017129356172477,2272.0060000000003,0.013235032028965773,False,False,Low Risk
718206783,False,45,F,4,Unknown,Single,Less than $40K,Gold,36,6,1,3,15987.0,1648,14339.0,0.732,1436,36,1.25,0.103,39.888888888888886,1.0,39.888888888888886,0.1030837555513855,0.8969162444486145,11702.484,0.004889872234457611,False,False,Low Risk
715783758,False,40,M,4,Graduate,Divorced,$120K +,Blue,30,5,3,3,25188.0,1295,23893.0,0.557,1513,38,0.583,0.051,50.43333333333333,1.2666666666666666,39.81578947368421,0.05141337144672066,0.9485866285532794,14029.716000000002,0.027075838893937176,False,False,Low Risk
771190083,False,36,F,3,Post-Graduate,Single,Less than $40K,Blue,23,6,2,1,2410.0,1705,705.0,0.798,2505,69,0.568,0.707,108.91304347826087,3.0,36.30434782608695,0.7074688796680498,0.2925311203319502,1923.18,0.014304457519110976,False,False,Low Risk
713135883,False,65,F,0,High School,Married,Unknown,Blue,53,4,3,0,4315.0,717,3598.0,0.808,1723,51,0.5,0.166,32.509433962264154,0.9622641509433962,33.78431372549019,0.16616454229432212,0.8338354577056779,3486.5200000000004,0.05503261764821145,False,False,Low Risk
778799583,False,35,F,0,Unknown,Married,Less than $40K,Blue,24,6,1,1,2592.0,2227,365.0,0.633,1695,48,0.548,0.859,70.625,2.0,35.3125,0.8591820987654321,0.1408179012345679,1640.736,0.009165584446861868,False,False,Low Risk
808796208,False,54,F,2,Unknown,Divorced,$40K - $60K,Blue,49,5,3,2,5476.0,2517,2959.0,0.967,1532,44,0.692,0.46,31.26530612244898,0.8979591836734694,34.81818181818182,0.4596420745069394,0.5403579254930606,5295.2919999999995,0.04995556126955257,False,False,Low Risk
708313608,False,53,M,3,Unknown,Married,$80K - $120K,Blue,43,5,3,0,2464.0,2116,348.0,0.744,2110,43,1.048,0.859,49.06976744186046,1.0,49.06976744186046,0.8587662337662337,0.14123376623376624,1833.216,0.10000516178382654,False,False,Medium Risk
779330208,False,62,F,1,College,Married,Less than $40K,Blue,44,3,2,3,2378.0,1610,768.0,0.448,1807,45,0.607,0.677,41.06818181818182,1.0227272727272727,40.15555555555556,0.6770395290159799,0.3229604709840202,1065.344,0.13594297817641574,False,False,Medium Risk
794498733,False,40,M,2,Unknown,Single,$120K +,Blue,21,6,4,3,20056.0,1602,18454.0,0.466,1687,46,0.533,0.08,80.33333333333333,2.1904761904761907,36.67391304347826,0.07987634623055445,0.9201236537694456,9346.096000000001,0.06814683796014541,False,False,Low Risk
807964908,False,41,M,4,High School,Married,$60K - $80K,Blue,36,4,2,2,8013.0,2025,5988.0,0.789,1481,45,0.452,0.253,41.138888888888886,1.25,32.91111111111111,0.25271433919880193,0.7472856608011981,6322.2570000000005,0.01657323374857705,False,False,Low Risk
823845783,False,53,M,2,Unknown,Married,$120K +,Blue,49,6,2,3,3386.0,1984,1402.0,0.573,1318,37,0.194,0.586,26.897959183673468,0.7551020408163265,35.62162162162162,0.5859421145894861,0.41405788541051386,1940.1779999999999,0.033041370988748986,False,False,Low Risk
711748983,False,30,M,1,High School,Married,$60K - $80K,Blue,17,3,3,2,7906.0,1631,6275.0,0.889,1946,45,0.552,0.206,114.47058823529412,2.6470588235294117,43.24444444444445,0.2062990134075386,0.7937009865924615,7028.434,0.036951357549359735,False,False,Low Risk
718064283,False,46,M,3,Uneducated,Divorced,$60K - $80K,Blue,34,4,3,0,11501.0,713,10788.0,0.84,1481,41,0.519,0.062,43.55882352941177,1.2058823529411764,36.1219512195122,0.06199460916442048,0.9380053908355795,9660.84,0.025003369468259738,False,False,Low Risk
710492733,False,29,M,0,Post-Graduate,Single,$40K - $60K,Blue,19,4,1,2,13632.0,1482,12150.0,0.893,2168,42,2.5,0.109,114.10526315789474,2.210526315789474,51.61904761904762,0.10871478873239436,0.8912852112676056,12173.376,0.03358006984431283,False,False,Low Risk
779016408,False,37,F,3,Uneducated,Married,Less than $40K,Blue,27,6,1,3,2229.0,1791,438.0,1.139,1583,32,0.6,0.803,58.629629629629626,1.1851851851851851,49.46875,0.8034993270524899,0.19650067294751009,2538.831,0.0034540138466888706,False,False,Low Risk
717787533,False,51,F,1,High School,Married,Less than $40K,Blue,40,4,1,1,5158.0,2190,2968.0,0.426,1229,34,0.478,0.425,30.725,0.85,36.14705882352941,0.42458317177200466,0.5754168282279953,2197.308,0.014679666366769204,False,False,Low Risk
714851058,False,31,M,0,Graduate,Married,$40K - $60K,Blue,21,3,3,0,2158.0,1729,429.0,1.1,1718,42,0.448,0.801,81.80952380952381,2.0,40.904761904761905,0.8012048192771084,0.19879518072289157,2373.8,0.020685004845656794,False,False,Low Risk
823535133,False,45,M,2,Uneducated,Unknown,$80K - $120K,Blue,41,6,2,2,23271.0,1262,22009.0,0.718,1402,34,0.889,0.054,34.19512195121951,0.8292682926829268,41.23529411764706,0.054230587426410556,0.9457694125735895,16708.577999999998,0.005843492986206558,False,False,Low Risk
708455883,True,57,M,1,Graduate,Single,$80K - $120K,Blue,36,2,3,2,10244.0,861,9383.0,0.78,1127,29,0.381,0.084,31.305555555555557,0.8055555555555556,38.86206896551724,0.08404919953143303,0.9159508004685669,7990.320000000001,0.7645176094370463,True,False,Churned
780095808,False,43,M,3,Unknown,Divorced,$60K - $80K,Blue,30,3,2,1,2588.0,1669,919.0,0.788,1053,31,0.55,0.645,35.1,1.0333333333333334,33.96774193548387,0.6448995363214838,0.3551004636785162,2039.344,0.10253139379652337,False,False,Medium Risk
709207458,False,44,M,3,Graduate,Married,$40K - $60K,Blue,27,4,2,3,10747.0,1603,9144.0,0.471,1340,25,0.923,0.149,49.629629629629626,0.9259259259259259,53.6,0.14915790453149716,0.8508420954685029,5061.8369999999995,0.02376358128225912,False,False,Low Risk
763895958,True,53,M,2,High School,Married,$120K +,Blue,46,4,3,1,7474.0,0,7474.0,0.858,732,21,0.615,0.0,15.91304347826087,0.45652173913043476,34.857142857142854,0.0,1.0,6412.692,0.9242685327301685,True,False,Churned
715942683,False,32,F,3,Graduate,Single,Less than $40K,Blue,36,3,1,3,3555.0,0,3555.0,0.813,2346,71,0.651,0.0,65.16666666666667,1.9722222222222223,33.04225352112676,0.0,1.0,2890.2149999999997,0.02948651716274442,False,False,Low Risk
721301733,False,53,M,1,Graduate,Married,$80K - $120K,Blue,38,6,3,2,22140.0,733,21407.0,0.987,1580,45,0.667,0.033,41.578947368421055,1.1842105263157894,35.111111111111114,0.033107497741644086,0.9668925022583559,21852.18,0.01482449524702027,False,False,Low Risk
711927108,True,54,M,3,High School,Married,$80K - $120K,Blue,36,2,3,4,9457.0,350,9107.0,1.024,1196,28,0.333,0.037,33.22222222222222,0.7777777777777778,42.714285714285715,0.037009622501850484,0.9629903774981495,9683.968,0.8591879892971226,True,False,Churned
718083483,False,42,M,3,Uneducated,Unknown,Less than $40K,Blue,35,4,5,0,6218.0,2134,4084.0,1.25,2086,50,0.786,0.343,59.6,1.4285714285714286,41.72,0.3431971695078804,0.6568028304921196,7772.5,0.013010001921771205,False,False,Low Risk
717548358,False,38,F,1,College,Married,Less than $40K,Blue,25,3,3,1,2580.0,2265,315.0,0.824,1665,57,0.629,0.878,66.6,2.28,29.210526315789473,0.877906976744186,0.12209302325581395,2125.92,0.015459303311165616,False,False,Low Risk
816829608,False,44,M,2,Unknown,Married,$80K - $120K,Blue,39,6,2,2,1438.3,0,1438.3,0.871,1495,39,0.393,0.0,38.333333333333336,1.0,38.333333333333336,0.0,1.0,1252.7593,0.16686176324491792,False,False,Medium Risk
713936583,False,54,M,2,Graduate,Married,$60K - $80K,Blue,43,6,3,1,6224.0,1892,4332.0,0.983,2187,58,0.657,0.304,50.86046511627907,1.3488372093023255,37.706896551724135,0.30398457583547556,0.6960154241645244,6118.192,0.03052295311023803,False,False,Low Risk
709682658,False,37,F,4,High School,Single,$40K - $60K,Blue,36,5,3,1,3093.0,2517,576.0,0.855,1371,23,0.917,0.814,38.083333333333336,0.6388888888888888,59.608695652173914,0.8137730358874878,0.18622696411251213,2644.515,0.03502440081996035,False,False,Low Risk
793889508,False,48,F,2,Graduate,Married,$40K - $60K,Blue,42,4,3,3,4076.0,0,4076.0,0.808,1235,37,0.682,0.0,29.404761904761905,0.8809523809523809,33.37837837837838,0.0,1.0,3293.4080000000004,0.18461968794088465,False,False,Medium Risk
714648933,False,55,F,3,Graduate,Married,Unknown,Blue,36,3,2,0,4861.0,1123,3738.0,0.938,1556,40,0.538,0.231,43.22222222222222,1.1111111111111112,38.9,0.23102242336967702,0.768977576630323,4559.6179999999995,0.015707175134770063,False,False,Low Risk
711556533,False,43,F,1,Graduate,Unknown,Unknown,Blue,36,6,3,3,9851.0,0,9851.0,1.034,1212,24,0.6,0.0,33.666666666666664,0.6666666666666666,50.5,0.0,1.0,10185.934000000001,0.22578036174835847,False,False,Medium Risk
717420333,False,37,M,1,High School,Single,$60K - $80K,Blue,26,4,3,2,7349.0,2517,4832.0,0.877,2701,60,0.714,0.342,103.88461538461539,2.3076923076923075,45.016666666666666,0.34249557762960947,0.6575044223703905,6445.073,0.09202746429281457,False,False,Low Risk
768921933,False,34,M,2,High School,Married,$60K - $80K,Blue,28,3,3,3,2853.0,2420,433.0,0.858,1750,47,0.808,0.848,62.5,1.6785714285714286,37.234042553191486,0.848229933403435,0.15177006659656503,2447.874,0.062271443582300155,False,False,Low Risk
714311583,False,46,F,4,Graduate,Single,Unknown,Blue,36,4,3,2,17023.0,1084,15939.0,0.928,1610,43,0.387,0.064,44.72222222222222,1.1944444444444444,37.44186046511628,0.06367855254655466,0.9363214474534454,15797.344000000001,0.039454295668773086,False,False,Low Risk
717707133,False,32,M,1,Unknown,Single,$40K - $60K,Blue,24,6,2,3,10060.0,2322,7738.0,0.894,2184,63,1.032,0.231,91.0,2.625,34.666666666666664,0.23081510934393637,0.7691848906560637,8993.64,0.018133985900207993,False,False,Low Risk
716043258,False,53,M,3,Unknown,Married,$40K - $60K,Blue,41,6,1,2,1595.0,870,725.0,0.694,1745,41,0.577,0.545,42.5609756097561,1.0,42.5609756097561,0.5454545454545454,0.45454545454545453,1106.9299999999998,0.019356351634078797,False,False,Low Risk
716343408,False,46,M,3,Graduate,Divorced,$80K - $120K,Blue,38,3,2,1,8475.0,1385,7090.0,0.611,1381,40,0.481,0.163,36.3421052631579,1.0526315789473684,34.525,0.16342182890855458,0.8365781710914454,5178.224999999999,0.03203473201153209,False,False,Low Risk
718909158,False,38,M,1,College,Married,Less than $40K,Blue,25,6,3,3,5559.0,658,4901.0,0.627,1793,37,0.947,0.118,71.72,1.48,48.45945945945946,0.11836661270012593,0.8816333872998741,3485.493,0.035935694843718315,False,False,Low Risk
719471433,False,31,F,0,Graduate,Married,Less than $40K,Blue,22,3,3,2,2917.0,2127,790.0,1.074,1831,36,1.0,0.729,83.22727272727273,1.6363636363636365,50.861111111111114,0.7291738087075763,0.27082619129242375,3132.858,0.01035018105620998,False,False,Low Risk
712763808,False,38,M,2,Unknown,Single,$60K - $80K,Blue,36,3,3,3,6692.0,2037,4655.0,0.401,1468,36,0.241,0.304,40.77777777777778,1.0,40.77777777777778,0.3043933054393305,0.6956066945606695,2683.492,0.3135468987683622,False,False,Medium Risk
711147483,True,46,F,3,Graduate,Single,Less than $40K,Blue,28,2,2,3,8551.0,1067,7484.0,0.931,1097,32,0.778,0.125,39.17857142857143,1.1428571428571428,34.28125,0.12478072740030406,0.8752192725996959,7960.981000000001,0.8215278015272358,True,False,Churned
719788833,False,47,M,3,High School,Married,$60K - $80K,Blue,36,6,2,3,10569.0,0,10569.0,0.838,1682,44,1.0,0.0,46.72222222222222,1.2222222222222223,38.22727272727273,0.0,1.0,8856.822,0.10132449639739498,False,False,Medium Risk
715168983,False,47,F,3,Graduate,Married,Less than $40K,Blue,36,5,2,2,7051.0,0,7051.0,0.527,1451,37,0.194,0.0,40.30555555555556,1.0277777777777777,39.21621621621622,0.0,1.0,3715.877,0.21341006864932485,False,False,Medium Risk
714306258,False,56,M,1,College,Married,$60K - $80K,Blue,46,3,2,1,10117.0,2242,7875.0,0.662,1509,44,0.467,0.222,32.80434782608695,0.9565217391304348,34.29545454545455,0.2216071958090343,0.7783928041909657,6697.454000000001,0.04359789324752041,False,False,Low Risk
713828208,False,47,M,2,Uneducated,Unknown,$60K - $80K,Blue,36,6,2,1,8311.0,0,8311.0,0.584,1895,57,0.425,0.0,52.638888888888886,1.5833333333333333,33.24561403508772,0.0,1.0,4853.624,0.1171920029096488,False,False,Medium Risk
710574558,False,47,M,4,Graduate,Single,$80K - $120K,Blue,41,5,3,2,26442.0,1642,24800.0,0.651,1403,40,0.429,0.062,34.21951219512195,0.975609756097561,35.075,0.06209817714242493,0.9379018228575751,17213.742000000002,0.0288833094053804,False,False,Low Risk
710947683,False,64,F,0,Graduate,Married,Less than $40K,Blue,51,6,3,1,4920.0,1142,3778.0,0.507,1420,31,0.348,0.232,27.84313725490196,0.6078431372549019,45.806451612903224,0.23211382113821138,0.7678861788617887,2494.44,0.03676079392650234,False,False,Low Risk
711113958,False,37,F,3,Unknown,Married,Less than $40K,Blue,25,6,2,1,1438.3,674,764.3,2.18,1717,31,0.722,0.469,68.68,1.24,55.38709677419355,0.4686087742473754,0.5313912257526247,3135.494,0.011988027054103722,False,False,Low Risk
718923858,False,42,M,1,College,Married,$60K - $80K,Silver,29,5,2,2,26750.0,1204,25546.0,0.428,1131,29,0.318,0.045,39.0,1.0,39.0,0.04500934579439252,0.9549906542056075,11449.0,0.053171953442354564,False,False,Low Risk
752666508,False,41,M,4,College,Married,$80K - $120K,Silver,34,4,3,3,34516.0,1347,33169.0,0.801,1005,22,1.0,0.039,29.558823529411764,0.6470588235294118,45.68181818181818,0.0390253795341291,0.9609746204658709,27647.316000000003,0.06916451685039618,False,False,Low Risk
